id,cue_en,target_en,condition,cue_zh,target_zh,cue_len,target_len,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_zh,route_target_zh,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,cov_distance
243,spray,bottle,M+E+,喷雾,瓶子,5,6,0.09311811625957489,0.1048373430967331,0.05263158679008484,0.020984360948204994,11.0,1.8256393671035767,喷雾,瓶子,0.5236483216285706,0.4807119071483612,1.0,0.45640984177589417,0.04597701132297516,[],"[{'zh': '奶瓶', 'rcs': 0.5026694536209106, 'w': 0.45640985357178115}, {'zh': '酒', 'rcs': 0.38345867395401, 'w': 0.08718029285643766}]",0.74561656,0.71386576,0.72974116,0.18206261,0.16522732,0.17364496,1.0896563476875496
244,spray,alcohol,M+E-,喷雾,酒精,5,7,0.06474342942237854,0.25599467754364014,0.0,0.02925887517631054,0.0,2.5455222129821777,喷雾,酒精,0.5236483216285706,0.5819281339645386,1.0,0.8485074043273926,0.03448275849223137,[],"[{'zh': '酒', 'rcs': 0.2689618468284607, 'w': 0.1514925831382802}]",0.74561656,0.7658027,0.75570965,0.18206261,0.41948226,0.30077243,1.0421816722348303
245,spray,ocean,M-E+,喷雾,海洋,5,5,0.128483846783638,0.01831434667110443,0.047846898436546326,0.0,10.0,0.0,,,,,,,,,,0.74561656,0.855346,0.8004813,0.18206261,0.43111223,0.30658743,0.7040422482117332
246,square,circle,M+E+,广场,圆周,6,6,0.3162387013435364,0.0410502552986145,0.16161616146564484,0.008120152167975903,32.0,0.9013369083404541,方形,圆形,0.3444466888904571,0.3672444522380829,0.25,0.133531391620636,0.2432432472705841,"[{'zh': '广场', 'rcs': 0.4968146383762359, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]","[{'zh': '圆周', 'rcs': 0.2899746596813202, 'w': 0.2884768449289036}, {'zh': '圆', 'rcs': 0.3139594197273254, 'w': 0.2884768449289036}, {'zh': '圆圈', 'rcs': 0.4085624814033508, 'w': 0.15500026620728077}, {'zh': '环', 'rcs': 0.3163108229637146, 'w': 0.1345146566525419}]",0.73764163,0.7311723,0.73440695,0.3081997,0.10434064,0.20627017,0.23450789797973723
247,square,mama,M+E-,广场,大妈,6,4,0.004668050445616245,0.052522119134664536,0.0,0.024349313229322433,0.0,2.9462668895721436,广场,大妈,0.4968146383762359,0.3528442680835724,0.25,0.7856711745262146,0.12396693974733353,"[{'zh': '方形', 'rcs': 0.3444466888904571, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]","[{'zh': '妈妈', 'rcs': 0.4193300902843475, 'w': 0.21432883854456125}]",0.73764163,0.6280759,0.68285877,0.3081997,0.58103603,0.44461787,1.1625993439871003
248,square,round,M-E+,广场,回合,6,5,0.2200705111026764,0.01075000036507845,0.08080808073282242,0.0,16.0,0.0,,,,,,,,,,0.73764163,0.46832725,0.6029844,0.3081997,0.014070731,0.16113521,0.7464243709746647
249,stamp,postcard,M+E+,贴,明信片,5,8,0.36907103657722473,0.28858664631843567,0.013574663549661636,0.01277022436261177,3.0,1.3664140701293945,邮票,明信片,0.516403079032898,0.466812789440155,0.45547133684158325,1.0,0.028037382289767265,"[{'zh': '贴', 'rcs': 0.2576663494110107, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]",[],0.709393,0.7403092,0.72485113,0.18696253,0.35352045,0.2702415,1.484008238215837
250,stamp,lining,M+E-,贴,膜,5,6,0.03959769755601883,0.11099836230278015,0.0,0.026277191936969757,0.0,1.3664140701293945,贴,膜,0.2576663494110107,0.377110093832016,0.45547133684158325,1.0,0.057692307978868484,"[{'zh': '邮票', 'rcs': 0.516403079032898, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]",[],0.709393,0.51914597,0.6142695,0.18696253,0.0037303155,0.09534642,0.5744053141893728
251,stamp,lick,M-E+,贴,舔,5,4,0.13528485596179962,0.03283948451280594,0.04072399064898491,0.0,9.0,0.0,,,,,,,,,,0.709393,0.8102749,0.75983393,0.18696253,0.59915155,0.39305705,0.6116754614661225
252,steel,iron,M+E+,钢,铁,5,4,0.27806273102760315,0.4047520160675049,0.1479591578245163,0.2759299874305725,29.0,30.62822723388672,钢,铁,0.3168725371360779,0.37674680352211,0.7657057046890259,1.0,0.36036035418510437,"[{'zh': '兵器', 'rcs': 0.2304255664348602, 'w': 0.23429430532653753}]",[],0.7872494,0.795556,0.7914027,0.5706547,0.75996953,0.6653121,0.5516545971675965
253,steel,shooter,M+E-,钢,枪,5,7,0.05341577157378197,0.10754108428955078,0.0,0.022313743829727173,0.0,2.3429431915283203,兵器,枪,0.2304255664348602,0.3207056224346161,0.23429431021213531,1.0,0.095238097012043,"[{'zh': '钢', 'rcs': 0.3168725371360779, 'w': 0.7657056946734625}]",[],0.7872494,0.7726568,0.7799531,0.5706547,0.33269796,0.4516763,1.2352653067793167
254,steel,wool,M-E+,钢,毛线,5,4,0.09059934318065643,0.03238935023546219,0.020408162847161293,0.0,4.0,0.0,,,,,,,,,,0.7872494,0.806813,0.79703116,0.5706547,0.13531001,0.35298234,1.068672428181021
255,string,violin,M+E+,弦,小提琴,6,6,0.23940126597881317,0.2659173309803009,0.040000006556510925,0.05207151919603348,10.0,4.061578273773193,弦,小提琴,0.4187423884868622,0.5336957573890686,0.5802254676818848,1.0,0.08974359184503555,"[{'zh': '绳子', 'rcs': 0.3045003116130829, 'w': 0.41977453550667027}]",[],0.6284958,0.80656534,0.7175306,0.254066,0.2713516,0.26270878,0.5617700020656424
256,string,serpent,M+E-,弦,蛇,6,7,0.02319173514842987,0.06947268545627594,0.0,0.01614517532289028,0.0,1.679098129272461,绳子,蛇,0.3045003116130829,0.425779789686203,0.41977453231811523,1.0,0.03846153989434242,"[{'zh': '弦', 'rcs': 0.4187423884868622, 'w': 0.5802254644933297}]",[],0.6284958,0.72112226,0.67480904,0.254066,0.022838162,0.13845208,1.1375026479435422
257,string,thread,M-E+,弦,穿,6,6,0.3838324248790741,0.024710455909371376,0.052000004798173904,0.0,13.0,0.0,,,,,,,,,,0.6284958,0.64790684,0.63820136,0.254066,0.026098285,0.14008214,0.48923575554128906
258,subway,train,M+E+,地铁,火车,6,5,0.2997165620326996,0.26579999923706055,0.18143463134765625,0.024752475321292877,43.0,2.5,地铁,火车,0.4217494428157806,0.4068214297294616,1.0,0.5,0.049504950642585754,[],"[{'zh': '列车', 'rcs': 0.3996173441410064, 'w': 0.5}]",0.7617278,0.78923094,0.7754794,0.38268942,0.15093203,0.26681072,1.2777251802918201
259,subway,orbit,M+E-,地铁,轨道,6,5,0.033971939235925674,0.46810001134872437,0.0,0.029702970758080482,0.0,3.0,地铁,轨道,0.4217494428157806,0.4216618239879608,1.0,1.0,0.029702970758080482,[],[],0.7617278,0.5995005,0.6806141,0.38268942,0.060967352,0.22182839,1.0546482916997963
260,subway,tube,M-E+,地铁,管,6,4,0.24497035145759583,0.019464435055851936,0.050632912665605545,0.0,12.0,0.0,,,,,,,,,,0.7617278,0.7207436,0.74123573,0.38268942,0.20718074,0.29493508,0.9982671850278397
261,swamp,wet,M+E+,淹没,湿,5,3,0.2676752805709839,0.03647720441222191,0.0364583283662796,0.010424834676086903,7.0,1.2092808485031128,淹没,水,0.2308024913072586,0.3768291473388672,0.6076844930648804,0.14214153587818146,0.12068965286016464,"[{'zh': '沼泽', 'rcs': 0.4666385054588318, 'w': 0.3923155171236762}]","[{'zh': '湿', 'rcs': 0.4603066146373749, 'w': 0.25993643248032516}, {'zh': '湿的', 'rcs': 0.4789307117462158, 'w': 0.25993643248032516}, {'zh': '潮湿', 'rcs': 0.4323588013648987, 'w': 0.25993643248032516}, {'zh': '液体', 'rcs': 0.3145627677440643, 'w': 0.07804916587005213}]",0.6842351,0.810579,0.7474071,0.2664486,0.37285385,0.31965122,1.3397048720213691
262,swamp,swim,M+E-,淹没,游泳,5,4,0.07420631498098373,0.2072811871767044,0.0,0.015715979039669037,0.0,1.8230534791946411,淹没,游泳,0.2308024913072586,0.2599096298217773,0.6076844930648804,1.0,0.0258620698004961,"[{'zh': '沼泽', 'rcs': 0.4666385054588318, 'w': 0.3923155171236762}]",[],0.6842351,0.75890666,0.72157085,0.2664486,0.42403856,0.34524357,0.9737266974119503
263,swamp,muck,M-E+,淹没,打扫,5,4,0.3386612832546234,0.021475819870829582,0.02083333022892475,0.0,4.0,0.0,,,,,,,,,,0.6842351,0.5523958,0.61831546,0.2664486,0.027797455,0.14712302,1.474313469097966
264,swing,jazz,M+E+,转弯,爵士,5,4,0.15924639999866486,0.0769582986831665,0.0175438541918993,0.007670516613870859,4.0,0.6059708595275879,摇摆,爵士,0.3255805671215057,0.2111568748950958,0.2019902765750885,1.0,0.037974681705236435,"[{'zh': '转弯', 'rcs': 0.2614188492298126, 'w': 0.5235030263109579}, {'zh': '摇', 'rcs': 0.3378275334835052, 'w': 0.2745066918235665}]",[],0.5413396,0.71124583,0.6262927,0.026704676,0.9212167,0.4739607,0.8782902694432002
265,swing,auto,M+E-,转弯,汽车,5,4,0.036475926637649536,0.2366233617067337,0.0,0.04079243913292885,0.0,3.1410179138183594,转弯,汽车,0.2614188492298126,0.4339776635169983,0.5235030055046082,1.0,0.07792207598686218,"[{'zh': '摇', 'rcs': 0.3378275334835052, 'w': 0.2745066918235665}, {'zh': '摇摆', 'rcs': 0.3255805671215057, 'w': 0.2019902818654756}]",[],0.5413396,0.7357835,0.63856155,0.026704676,0.04260072,0.0346527,0.9619476680575243
266,swing,bat,M-E+,转弯,蝙蝠,5,3,0.1399262398481369,0.00943865068256855,0.035087719559669495,0.0,8.0,0.0,,,,,,,,,,0.5413396,0.807446,0.6743928,0.026704676,0.38794613,0.2073254,1.068901663735992
267,switch,light,M+E+,开关,电灯,6,5,0.15474432706832886,0.12179547548294067,0.14611871540546417,0.01951100304722786,32.0,1.9901220798492432,开关,电灯,0.3317148685455322,0.218872919678688,0.6166532635688782,0.32272952795028687,0.09803921729326248,"[{'zh': '转换', 'rcs': 0.3224034905433655, 'w': 0.19782583341149027}, {'zh': '转移', 'rcs': 0.2481322288513183, 'w': 0.09754687964753536}, {'zh': '交换', 'rcs': 0.2526579201221466, 'w': 0.08797401518700525}]","[{'zh': '光亮', 'rcs': 0.3436053693294525, 'w': 0.32272952076039185}, {'zh': '光线', 'rcs': 0.4118394553661346, 'w': 0.1417129593790649}, {'zh': '点', 'rcs': 0.226642832159996, 'w': 0.12998594163398947}, {'zh': '窗户', 'rcs': 0.2362789809703827, 'w': 0.0828420574661619}]",0.6346009,0.7564144,0.69550765,0.10374456,0.788583,0.44616377,1.0813021106738188
268,switch,untie,M+E-,开关,打开,6,5,0.0458696149289608,0.27015578746795654,0.0,0.042319342494010925,0.0,4.316572666168213,开关,打开,0.3317148685455322,0.3402752876281738,0.6166532635688782,1.0,0.06862745434045792,"[{'zh': '转换', 'rcs': 0.3224034905433655, 'w': 0.19782583341149027}, {'zh': '转移', 'rcs': 0.2481322288513183, 'w': 0.09754687964753536}, {'zh': '交换', 'rcs': 0.2526579201221466, 'w': 0.08797401518700525}]",[],0.6346009,0.44019672,0.5373988,0.10374456,0.015188901,0.05946673,1.048090063679788
269,switch,stick,M-E+,开关,放置,6,5,0.22379210591316223,0.01607116498053074,0.031963467597961426,0.0,7.0,0.0,,,,,,,,,,0.6346009,0.69549215,0.6650465,0.10374456,0.023742562,0.06374356,0.9599029922210526
270,sword,sharp,M+E+,剑,锋利,5,5,0.18307380378246307,0.18426905572414398,0.07058823108673096,0.011517907492816448,12.0,1.1057190895080566,刀,锋利,0.3880504071712494,0.3983169496059418,0.34649503231048584,0.6382308602333069,0.0520833320915699,"[{'zh': '剑', 'rcs': 0.3996585011482239, 'w': 0.6535049775078716}]","[{'zh': '尖', 'rcs': 0.2377199679613113, 'w': 0.36176915618324945}]",0.7492657,0.7699418,0.75960374,0.34472117,0.57118124,0.4579512,1.002900296827398
271,sword,blood,M+E-,剑,血液,5,5,0.030937617644667625,0.04876917600631714,0.0,0.01263263076543808,0.0,1.2127325534820557,刀,血,0.3880504071712494,0.4808254837989807,0.34649503231048584,0.5,0.0729166641831398,"[{'zh': '剑', 'rcs': 0.3996585011482239, 'w': 0.6535049775078716}]","[{'zh': '血液', 'rcs': 0.3946893513202667, 'w': 0.5}]",0.7492657,0.79897857,0.7741221,0.34472117,0.4128438,0.37878248,1.0625869250977678
272,sword,stone,M-E+,剑,石子,5,5,0.07191408425569534,0.009039660915732384,0.035294122993946075,0.0,6.0,0.0,,,,,,,,,,0.7492657,0.7497603,0.74951303,0.34472117,0.3431988,0.34396,0.30837916038253765
273,tail,cat,M+E+,尾巴,猫,4,3,0.2410212606191635,0.2050500065088272,0.1666666716337204,0.03252032399177551,27.0,4.0,尾巴,猫,0.4287750720977783,0.4880292117595672,0.5,1.0,0.06504064798355103,"[{'zh': '燕尾服', 'rcs': 0.3041740655899048, 'w': 0.5}]",[],0.72547716,0.82852244,0.77699983,0.52715623,0.70452857,0.6158424,0.7407015626552228
274,tail,suit,M+E-,尾巴,西装,4,4,0.041545528918504715,0.09835000336170197,0.0,0.01944444514811039,0.0,2.3333334922790527,燕尾服,西装,0.3041740655899048,0.255700945854187,0.5,0.3333333432674408,0.11666666716337204,"[{'zh': '尾巴', 'rcs': 0.4287750720977783, 'w': 0.5}]","[{'zh': '西服', 'rcs': 0.2543237507343292, 'w': 0.3333333333333333}, {'zh': '套装', 'rcs': 0.3030464947223663, 'w': 0.3333333333333333}]",0.72547716,0.7532095,0.7393433,0.52715623,0.11344075,0.3202985,0.5700990745782508
275,tail,butt,M-E+,尾巴,屁股,4,4,0.1726149618625641,0.03779999911785126,0.030864205211400986,0.0,5.0,0.0,,,,,,,,,,0.72547716,0.7246236,0.7250504,0.52715623,0.17101058,0.34908342,0.3248459179816231
276,tent,camp,M+E+,帐篷,野营,4,4,0.4122188687324524,0.2948499917984009,0.0651162788271904,0.07500000298023224,14.0,9.0,帐篷,野营,0.4726112186908722,0.2766191363334656,1.0,0.5,0.15000000596046448,[],"[{'zh': '营地', 'rcs': 0.4515192210674286, 'w': 0.5}]",0.76299316,0.7391484,0.75107074,0.4915423,0.612956,0.55224913,0.8143977190168684
277,tent,trip,M+E-,帐篷,旅行,4,4,0.04896455258131027,0.09945155680179596,0.0,0.01968558132648468,0.0,2.362269639968872,帐篷,旅行,0.4726112186908722,0.2982495725154876,1.0,0.590567409992218,0.03333333507180214,[],"[{'zh': '旅程', 'rcs': 0.2326556891202926, 'w': 0.40943257469127614}]",0.76299316,0.7715139,0.7672535,0.4915423,0.12217965,0.30686098,1.4390584071123358
278,tent,canvas,M-E+,帐篷,油画,4,6,0.21811476349830627,0.03909999877214432,0.037209298461675644,0.0,8.0,0.0,,,,,,,,,,0.76299316,0.6781513,0.72057223,0.4915423,0.13731396,0.31442815,1.2471788875924785
279,thick,thin,M+E+,厚,薄,5,4,0.18111154437065125,0.21764999628067017,0.18965519964694977,0.13445378839969635,33.0,16.0,厚,薄,0.4037962555885315,0.4066925942897796,1.0,0.5,0.2689075767993927,[],"[{'zh': '细', 'rcs': 0.2999193370342254, 'w': 0.5}]",0.65414226,0.75006765,0.7021049,0.7884531,0.49417633,0.64131474,0.5477245229026652
280,thick,warm,M+E-,厚,暖和,5,4,0.04742107912898064,0.18412822484970093,0.0,0.013688847422599792,0.0,1.6289727687835693,厚,暖和,0.4037962555885315,0.422766238451004,1.0,0.5429909229278564,0.02521008439362049,[],"[{'zh': '温暖', 'rcs': 0.3686213195323944, 'w': 0.45700908514453725}]",0.65414226,0.7935588,0.7238505,0.7884531,0.26628718,0.52737015,0.9544822341341095
281,thick,broad,M-E+,厚,宽广,5,5,0.16388459503650665,0.03709999844431877,0.028735630214214325,0.0,5.0,0.0,,,,,,,,,,0.65414226,0.72209525,0.68811876,0.7884531,0.07773387,0.4330935,1.451131937952445
282,thin,thick,M+E+,薄,厚,4,5,0.18111154437065125,0.21764999628067017,0.0703517496585846,0.1111111119389534,14.0,11.0,薄,厚,0.4066925942897796,0.4037962555885315,0.5,1.0,0.2222222238779068,"[{'zh': '细', 'rcs': 0.2999193370342254, 'w': 0.5}]",[],0.75006765,0.65414226,0.7021049,0.49417633,0.7884531,0.64131474,0.5477245229026652
283,thin,rough,M+E-,薄,粗糙,4,5,0.027040671557188034,0.08912181854248047,0.0,0.03021334670484066,0.0,3.474534749984741,细,粗,0.2999193370342254,0.2246107459068298,0.5,0.3474534749984741,0.17391304671764374,"[{'zh': '薄', 'rcs': 0.4066925942897796, 'w': 0.5}]","[{'zh': '粗糙', 'rcs': 0.2128840833902359, 'w': 0.6525465358805811}]",0.75006765,0.7057622,0.7279149,0.49417633,0.39005485,0.4421156,0.5887142168030832
284,thin,model,M-E+,薄,模型,4,5,0.21055111289024353,0.013978725299239159,0.055276382714509964,0.0,11.0,0.0,,,,,,,,,,0.75006765,0.7239861,0.7370269,0.49417633,0.10777142,0.30097386,0.852849657735694
285,thumb,nail,M+E+,大拇指,钉,5,4,0.35461515188217163,0.08002661168575287,0.2222222536802292,0.019828813150525093,28.0,1.6457915306091309,大拇指,指甲,0.4603366553783417,0.4805534183979034,0.5,0.4114478826522827,0.09638553857803345,"[{'zh': '拇指', 'rcs': 0.4884990155696869, 'w': 0.5}]","[{'zh': '钉', 'rcs': 0.494232714176178, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]",0.7341771,0.7656059,0.7498915,0.3675213,0.11914565,0.24333346,0.5447473586385163
286,thumb,bingo,M+E-,大拇指,好,5,5,0.019216330721974373,0.15459999442100525,0.0,0.0301204826682806,0.0,2.5,大拇指,好,0.4603366553783417,0.2145953923463821,0.5,1.0,0.0602409653365612,"[{'zh': '拇指', 'rcs': 0.4884990155696869, 'w': 0.5}]",[],0.7341771,0.5805541,0.6573656,0.3675213,0.0044899364,0.1860056,0.8991729207542555
287,thumb,nose,M-E+,大拇指,鼻,5,4,0.08847080171108246,0.021657347679138184,0.023809531703591347,0.0,3.0,0.0,,,,,,,,,,0.7341771,0.79401773,0.76409745,0.3675213,0.15315132,0.2603363,1.076882008664919
288,ticket,train,M+E+,门票,火车,6,5,0.1737700253725052,0.08615820854902267,0.07109005004167557,0.018978623673319817,15.0,1.7080761194229126,车票,火车,0.4166374206542969,0.4068214297294616,0.2846793532371521,0.5,0.13333334028720856,"[{'zh': '门票', 'rcs': 0.3813907504081726, 'w': 0.28467935418816703}, {'zh': '彩票', 'rcs': 0.3290631771087646, 'w': 0.28467935418816703}, {'zh': '票', 'rcs': 0.3064610660076141, 'w': 0.14596193743549893}]","[{'zh': '列车', 'rcs': 0.3996173441410064, 'w': 0.5}]",0.7358287,0.78923094,0.76252985,0.33745766,0.15093203,0.24419484,0.6328942114852755
289,ticket,aircraft,M+E-,门票,飞机,6,8,0.07496078312397003,0.07834376394748688,0.0,0.008340681903064251,0.0,0.8757716417312622,票,飞机,0.3064610660076141,0.5241279602050781,0.1459619402885437,1.0,0.05714285746216774,"[{'zh': '门票', 'rcs': 0.3813907504081726, 'w': 0.28467935418816703}, {'zh': '车票', 'rcs': 0.4166374206542969, 'w': 0.28467935418816703}, {'zh': '彩票', 'rcs': 0.3290631771087646, 'w': 0.28467935418816703}]",[],0.7358287,0.7968302,0.7663294,0.33745766,0.10313904,0.22029835,1.3201772458111334
290,ticket,machine,M-E+,门票,机器,6,7,0.058921340852975845,0.013027097098529339,0.023696687072515488,0.0,5.0,0.0,,,,,,,,,,0.7358287,0.76626587,0.75104725,0.33745766,0.51058114,0.4240194,0.6838216587220112
291,tribe,clan,M+E+,族,帮派,5,4,0.3911159932613373,0.08108333498239517,0.056179776787757874,0.016304347664117813,10.0,1.5,族,家族,0.3651827275753021,0.3892642855644226,0.5,0.3333333432674408,0.09782608598470688,"[{'zh': '部落', 'rcs': 0.4054463803768158, 'w': 0.5}]","[{'zh': '帮派', 'rcs': 0.2109794467687606, 'w': 0.3333333333333333}, {'zh': '氏族', 'rcs': 0.430666834115982, 'w': 0.3333333333333333}]",0.74247134,0.7459474,0.7442094,0.24318637,0.19057105,0.21687871,0.8349389387825563
292,tribe,warfare,M+E-,族,战争,5,7,0.03411553055047989,0.04741020128130913,0.0,0.011809935793280602,0.0,0.9802247285842896,部落,战争,0.4054463803768158,0.2952758073806762,0.5,0.6534831523895264,0.03614457696676254,"[{'zh': '族', 'rcs': 0.3651827275753021, 'w': 0.5}]","[{'zh': '斗争', 'rcs': 0.2138779163360595, 'w': 0.34651687342254717}]",0.74247134,0.75921524,0.7508433,0.24318637,0.2201114,0.23164889,1.4813530256109941
293,tribe,band,M-E+,族,乐队,5,4,0.07544049620628357,0.019899999722838402,0.02808988094329834,0.0,5.0,0.0,,,,,,,,,,0.74247134,0.7856084,0.7640399,0.24318637,0.5359053,0.38954583,1.3452814118035785
294,trunk,tree,M+E+,树干,大树,5,4,0.1239413172006607,0.18001596629619598,0.1428571343421936,0.01203926932066679,26.0,1.3965551853179932,树桩,大树,0.4005113244056701,0.3920817971229553,0.2828191816806793,0.38945695757865906,0.05050504952669144,"[{'zh': '树干', 'rcs': 0.4448303580284118, 'w': 0.7171808167341409}]","[{'zh': '树', 'rcs': 0.3510806560516357, 'w': 0.3894569459129817}, {'zh': '树木', 'rcs': 0.4441355466842651, 'w': 0.22108610817403662}]",0.48890853,0.80540377,0.6471561,0.081536956,0.4329255,0.25723124,0.8496039255497315
295,trunk,rough,M+E-,树干,粗糙,5,5,0.03875303640961647,0.06436499208211899,0.0,0.020172148942947388,0.0,2.3399691581726074,树干,粗糙,0.4448303580284118,0.2128840833902359,0.7171807885169983,0.6525465250015259,0.043103449046611786,"[{'zh': '树桩', 'rcs': 0.4005113244056701, 'w': 0.2828191832658591}]","[{'zh': '粗', 'rcs': 0.2246107459068298, 'w': 0.347453464119419}]",0.48890853,0.7057622,0.59733534,0.081536956,0.39005485,0.2357959,0.8924714351807262
296,trunk,suitcase,M-E+,树干,行李箱,5,8,0.3581017553806305,0.017989903688430786,0.07692307978868484,0.0,14.0,0.0,,,,,,,,,,0.48890853,0.7877254,0.638317,0.081536956,0.3202893,0.20091313,1.4908082219250356
297,tube,straw,M+E+,管,草,4,5,0.06900326162576675,0.049394018948078156,0.018099548295140266,0.009339765645563602,4.0,0.9339765310287476,管子,吸管,0.453959584236145,0.3520115315914154,0.3367549479007721,0.39620864391326904,0.07000000029802322,"[{'zh': '管', 'rcs': 0.3676127791404724, 'w': 0.3460718362106314}, {'zh': '电视机', 'rcs': 0.3481714725494385, 'w': 0.31717321065961124}]","[{'zh': '草', 'rcs': 0.3442866504192352, 'w': 0.6037913574663232}]",0.7207436,0.7525633,0.73665345,0.20718074,0.042951714,0.12506622,0.7149460088615482
298,tube,sofa,M+E-,管,沙发,4,4,0.03226287290453911,0.05855017527937889,0.0,0.009149227291345596,0.0,0.9515196084976196,电视机,沙发,0.3481714725494385,0.5028690695762634,0.31717321276664734,1.0,0.028846153989434242,"[{'zh': '管', 'rcs': 0.3676127791404724, 'w': 0.3460718362106314}, {'zh': '管子', 'rcs': 0.453959584236145, 'w': 0.3367549531297574}]",[],0.7207436,0.77522755,0.7479856,0.20718074,0.3154043,0.26129252,0.561256837989382
299,tube,test,M-E+,管,检验,4,4,0.05875268206000328,0.009458951652050018,0.027149317786097527,0.0,6.0,0.0,,,,,,,,,,0.7207436,0.7457604,0.733252,0.20718074,0.16328792,0.18523434,1.2135771736235816
300,tunnel,train,M+E+,隧道,火车,6,5,0.19469963014125824,0.17489999532699585,0.10857142508029938,0.0694444477558136,19.0,7.5,隧道,火车,0.5290884971618652,0.4068214297294616,1.0,0.5,0.1388888955116272,[],"[{'zh': '列车', 'rcs': 0.3996173441410064, 'w': 0.5}]",0.7858948,0.78923094,0.78756285,0.53203756,0.15093203,0.34148479,1.025588765388497
301,tunnel,length,M+E-,隧道,长度,6,6,0.038459666073322296,0.10050323605537415,0.0,0.00999588891863823,0.0,1.0795559883117676,隧道,长,0.5290884971618652,0.256422221660614,1.0,0.35985198616981506,0.02777777798473835,[],"[{'zh': '长度', 'rcs': 0.4575222134590149, 'w': 0.640148006083392}]",0.7858948,0.7554534,0.7706741,0.53203756,0.71451336,0.62327546,0.864706799273522
302,tunnel,tube,M-E+,隧道,管,6,4,0.2181505262851715,0.03795228153467178,0.04571428894996643,0.0,8.0,0.0,,,,,,,,,,0.7858948,0.7207436,0.7533192,0.53203756,0.20718074,0.36960915,0.9714410704512598
303,turtle,shell,M+E+,乌龟,贝壳,6,5,0.293546199798584,0.06374914199113846,0.21296297013759613,0.013569585978984833,46.0,1.370528221130371,乌龟,壳,0.5357335805892944,0.5318855047225952,0.7492443323135376,0.2613162696361542,0.06930693238973618,"[{'zh': '龟', 'rcs': 0.5089389085769653, 'w': 0.2507556634975731}]","[{'zh': '贝壳', 'rcs': 0.3945035934448242, 'w': 0.4211053524856641}, {'zh': '骨架', 'rcs': 0.4344162046909332, 'w': 0.18907589993328658}, {'zh': '炮弹', 'rcs': 0.3182783424854278, 'w': 0.1285024854830877}]",0.81603044,0.8229971,0.8195138,0.38958013,0.36660066,0.37809038,0.5378560898345072
304,turtle,skin,M+E-,乌龟,皮肤,6,4,0.03793904930353165,0.04433359578251839,0.0,0.009436811320483685,0.0,0.9531179070472717,乌龟,壳,0.5357335805892944,0.3820466101169586,0.7492443323135376,0.18172936141490936,0.06930693238973618,"[{'zh': '龟', 'rcs': 0.5089389085769653, 'w': 0.2507556634975731}]","[{'zh': '皮肤', 'rcs': 0.5646045207977295, 'w': 0.47892636749906364}, {'zh': '剥皮', 'rcs': 0.3006784617900848, 'w': 0.17885542186769768}, {'zh': '毛皮', 'rcs': 0.363589197397232, 'w': 0.16048884487323642}]",0.81603044,0.7957984,0.8059144,0.38958013,0.27219588,0.330888,1.115178681360891
305,turtle,neck,M-E+,乌龟,领子,6,4,0.11556398868560791,0.02453775145113468,0.027777783572673798,0.0,6.0,0.0,,,,,,,,,,0.81603044,0.74555004,0.7807902,0.38958013,0.30248174,0.34603095,1.1826015258742242
306,twist,lemon,M+E+,拧,柠檬,5,5,0.16793401539325714,0.17970000207424164,0.03465346246957779,0.0416666679084301,7.0,3.0,拧,柠檬,0.2425645291805267,0.5310279726982117,1.0,1.0,0.0416666679084301,[],[],0.68939376,0.8096661,0.74952996,0.10314945,0.6100002,0.35657483,1.02996643657282
307,twist,towel,M+E-,拧,纸巾,5,5,0.03328624367713928,0.08777587115764618,0.0,0.04461145028471947,0.0,3.212024450302124,拧,毛巾,0.2425645291805267,0.544564962387085,1.0,0.29200223088264465,0.1527777761220932,[],"[{'zh': '纸巾', 'rcs': 0.4714272916316986, 'w': 0.29200223595986147}, {'zh': '手巾', 'rcs': 0.4699572324752807, 'w': 0.29200223595986147}, {'zh': '抹布', 'rcs': 0.4854107499122619, 'w': 0.12399329212041563}]",0.68939376,0.7789504,0.7341721,0.10314945,0.28712675,0.1951381,0.9007744215341688
308,twist,shout,M-E+,拧,叫,5,5,0.09173288941383362,0.020636435598134995,0.12376238405704498,0.0,25.0,0.0,,,,,,,,,,0.68939376,0.7077442,0.69856894,0.10314945,0.15875797,0.13095371,0.29073192437843715
