cue_en,target_en,condition,cue_zh,target_zh,cue_len,target_len,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_zh,route_target_zh,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,cov_distance
square,person,M+E-,广场,人,6,6,0.06632126122713089,0.02237500064074993,0.0,0.00826446246355772,0.0,1.0,广场,人,0.4968146383762359,0.2342890352010727,0.25,1.0,0.03305784985423088,"[{'zh': '方形', 'rcs': 0.3444466888904571, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]",[],0.73764163,0.69399196,0.7158168,0.3081997,0.08301145,0.19560558,1.091502056261354
square,round,M-E+,广场,回合,6,5,0.2200705111026764,0.01075000036507845,0.08080808073282242,0.0,16.0,0.0,,,,,,,,,,0.73764163,0.46832725,0.6029844,0.3081997,0.014070731,0.16113521,0.7464243709746647
squeeze,juice,M+E+,挤,果汁,7,5,0.25371918082237244,0.06482678651809692,0.08791208267211914,0.010643132030963898,16.0,0.9153093695640564,挤压,果汁,0.2590376138687134,0.6015601754188538,0.2792816460132599,0.8193425536155701,0.04651162773370743,"[{'zh': '挤', 'rcs': 0.2201699912548065, 'w': 0.37726946221372715}, {'zh': '捏', 'rcs': 0.3188902139663696, 'w': 0.3434488904341609}]","[{'zh': '汽油', 'rcs': 0.2952397167682647, 'w': 0.18065745538948738}]",0.65930796,0.8238368,0.7415724,0.08670793,0.23336983,0.16003887,1.475765782870486
squeeze,metro,M+E-,挤,地铁,7,5,0.037568654865026474,0.1864088475704193,0.0,0.08894971013069153,0.0,10.940814971923828,挤,地铁,0.2201699912548065,0.4040618538856506,0.3772694766521454,1.0,0.23577235639095306,"[{'zh': '捏', 'rcs': 0.3188902139663696, 'w': 0.3434488904341609}, {'zh': '挤压', 'rcs': 0.2590376138687134, 'w': 0.2792816473521119}]",[],0.65930796,0.7622174,0.7107627,0.08670793,0.25710642,0.17190717,1.1943552536322426
squeeze,subway,M+E-,挤,地铁,7,6,0.0298631452023983,0.1864088475704193,0.0,0.08894971013069153,0.0,10.940814971923828,挤,地铁,0.2201699912548065,0.4217494428157806,0.3772694766521454,1.0,0.23577235639095306,"[{'zh': '捏', 'rcs': 0.3188902139663696, 'w': 0.3434488904341609}, {'zh': '挤压', 'rcs': 0.2590376138687134, 'w': 0.2792816473521119}]",[],0.65930796,0.7617278,0.7105179,0.08670793,0.38268942,0.23469867,1.1615225369279363
squeeze,press,M-E+,挤,评论,7,5,0.17104163765907288,0.010940814390778542,0.016483522951602936,0.0,3.0,0.0,,,,,,,,,,0.65930796,0.6138731,0.63659054,0.08670793,0.00453229,0.04562011,1.2333466379866094
stairway,banister,M+E+,阶梯,栏杆,8,8,0.5195064544677734,0.10033966600894928,0.04379561170935631,0.00971776433289051,6.0,0.9912119507789612,楼梯,扶手,0.5588062405586243,0.2105173617601394,0.3607754111289978,0.45790815353393555,0.05882352963089943,"[{'zh': '阶梯', 'rcs': 0.5751847624778748, 'w': 0.6392245836649613}]","[{'zh': '栏杆', 'rcs': 0.2859137058258056, 'w': 0.542091840566275}]",0.7600935,0.7336136,0.7468536,0.33575317,0.23045063,0.28310192,0.1259373938890339
stairway,scramble,M+E-,阶梯,爬,8,8,0.048471368849277496,0.18026134371757507,0.0,0.024759098887443542,0.0,2.52542781829834,楼梯,爬,0.5588062405586243,0.21378755569458,0.3607754111289978,1.0,0.06862745434045792,"[{'zh': '阶梯', 'rcs': 0.5751847624778748, 'w': 0.6392245836649613}]",[],0.7600935,0.5414832,0.65078837,0.33575317,0.094383486,0.21506833,1.4402552381040499
stairway,carpet,M-E+,阶梯,毯子,8,6,0.11911610513925552,0.009966646321117878,0.0218978151679039,0.0,3.0,0.0,,,,,,,,,,0.7600935,0.7954847,0.7777891,0.33575317,0.23662105,0.2861871,1.4509983443637462
stamp,postcard,M+E+,贴,明信片,5,8,0.36907103657722473,0.28858664631843567,0.013574663549661636,0.01277022436261177,3.0,1.3664140701293945,邮票,明信片,0.516403079032898,0.466812789440155,0.45547133684158325,1.0,0.028037382289767265,"[{'zh': '贴', 'rcs': 0.2576663494110107, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]",[],0.709393,0.7403092,0.72485113,0.18696253,0.35352045,0.2702415,1.484008238215837
stamp,lining,M+E-,贴,膜,5,6,0.03959769755601883,0.11099836230278015,0.0,0.026277191936969757,0.0,1.3664140701293945,贴,膜,0.2576663494110107,0.377110093832016,0.45547133684158325,1.0,0.057692307978868484,"[{'zh': '邮票', 'rcs': 0.516403079032898, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]",[],0.709393,0.51914597,0.6142695,0.18696253,0.0037303155,0.09534642,0.5744053141893728
stamp,paint,M+E-,贴,画,5,5,0.03813764080405235,0.0380188412964344,0.0,0.007864448241889477,0.0,0.4089513421058655,贴,画,0.2576663494110107,0.2508113086223602,0.45547133684158325,0.2992880046367645,0.057692307978868484,"[{'zh': '邮票', 'rcs': 0.516403079032898, 'w': 0.4554713490238911}, {'zh': '戳', 'rcs': 0.2337913513183593, 'w': 0.08905730195221785}]","[{'zh': '油漆', 'rcs': 0.4647365212440491, 'w': 0.29928800615783485}, {'zh': '颜色', 'rcs': 0.2822733223438263, 'w': 0.29928800615783485}, {'zh': '颜料', 'rcs': 0.4393568038940429, 'w': 0.10213598152649546}]",0.709393,0.781152,0.7452725,0.18696253,0.31346944,0.25021598,0.9902486464904159
stamp,lick,M-E+,贴,舔,5,4,0.13528485596179962,0.03283948451280594,0.04072399064898491,0.0,9.0,0.0,,,,,,,,,,0.709393,0.8102749,0.75983393,0.18696253,0.59915155,0.39305705,0.6116754614661225
stamp,tramp,M-E+,贴,流浪汉,5,5,0.24667811393737793,0.015531572513282299,0.04072399064898491,0.0,9.0,0.0,,,,,,,,,,0.709393,0.7040506,0.7067218,0.18696253,0.06923847,0.1281005,0.7705676092735954
stand,tired,M+E+,站立,累,5,5,0.04673467576503754,0.0773155614733696,0.013824885711073875,0.024191729724407196,3.0,1.9837219715118408,站立,累,0.2074915021657943,0.2175413519144058,1.0,0.4959304928779602,0.04878048598766327,[],"[{'zh': '厌倦', 'rcs': 0.3972541093826294, 'w': 0.25222376476157243}, {'zh': '厌烦', 'rcs': 0.4562857747077942, 'w': 0.2518457565229566}]",0.6617538,0.7289037,0.6953287,0.10137148,0.27564847,0.18850997,1.1493961198123475
stand,person,M+E-,站立,人,5,6,0.06095080077648163,0.05810000002384186,0.0,0.04878048598766327,0.0,4.0,站立,人,0.2074915021657943,0.2342890352010727,1.0,1.0,0.04878048598766327,[],[],0.6617538,0.69399196,0.6778729,0.10137148,0.08301145,0.092191465,0.7150140009432022
stand,still,M-E+,站立,依旧,5,5,0.12147007137537003,0.013849999755620956,0.023041481152176857,0.0,5.0,0.0,,,,,,,,,,0.6617538,0.65568686,0.6587203,0.10137148,0.022507848,0.061939664,0.941085209979932
stand,table,M-E+,站立,表,5,5,0.1235484853386879,0.029366668313741684,0.023041481152176857,0.0,5.0,0.0,,,,,,,,,,0.6617538,0.6845784,0.6731661,0.10137148,0.04760247,0.07448698,0.805837378701445
stand,music,M-E+,站立,音乐,5,5,0.017827806994318962,0.0057070511393249035,0.01843317598104477,0.0,4.0,0.0,,,,,,,,,,0.6617538,0.8164149,0.73908436,0.10137148,0.3563554,0.22886345,0.2578239262143154
star,sky,M+E+,星,蓝天,4,3,0.25803568959236145,0.09200000017881393,0.11872146278619766,0.028195489197969437,26.0,3.75,星星,天空,0.2487565875053405,0.3954683542251587,0.5,0.5,0.11278195679187775,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]","[{'zh': '蓝天', 'rcs': 0.2938329875469208, 'w': 0.5}]",0.7774609,0.78652537,0.78199315,0.41112497,0.6850841,0.5481045,0.6244101117950253
star,sun,M+E+,星,太阳,4,3,0.3217329978942871,0.08982017636299133,0.1050228402018547,0.015518562868237495,23.0,2.0639688968658447,星星,太阳,0.2487565875053405,0.3525013029575348,0.5,0.3752670884132385,0.0827067643404007,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]","[{'zh': '晒太阳', 'rcs': 0.2594788670539856, 'w': 0.37526709715581075}, {'zh': '日光', 'rcs': 0.2364581376314163, 'w': 0.12692062177680102}, {'zh': '阳光', 'rcs': 0.3202359676361084, 'w': 0.12254518391157755}]",0.7774609,0.758567,0.76801395,0.41112497,0.6526273,0.53187615,0.5095155575042215
star,night,M+E+,星,夜晚,4,5,0.24578307569026947,0.09136667102575302,0.045662108808755875,0.010025063529610634,10.0,1.3333333730697632,星星,夜晚,0.2487565875053405,0.4091582000255584,0.5,0.3333333432674408,0.060150377452373505,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]","[{'zh': '晚上', 'rcs': 0.3065333962440491, 'w': 0.3333333333333333}, {'zh': '夜', 'rcs': 0.3298923075199127, 'w': 0.3333333333333333}]",0.7774609,0.7965686,0.7870147,0.41112497,0.52684885,0.46898693,1.3772465381315662
star,moon,M+E+,星,月亮,4,4,0.365989625453949,0.2766000032424927,0.031963467597961426,0.10150375962257385,7.0,13.5,星星,月亮,0.2487565875053405,0.4016498923301697,0.5,1.0,0.2030075192451477,"[{'zh': '星', 'rcs': 0.3143036067485809, 'w': 0.5}]",[],0.7774609,0.7914359,0.7844484,0.41112497,0.5540019,0.48256344,0.3288387106535556
star,month,M+E-,星,月,4,5,0.04988359659910202,0.13737499713897705,0.0,0.01923076994717121,0.0,2.25,星,月,0.3143036067485809,0.3336130380630493,0.5,0.5,0.07692307978868484,"[{'zh': '星星', 'rcs': 0.2487565875053405, 'w': 0.5}]","[{'zh': '月份', 'rcs': 0.3311723172664642, 'w': 0.5}]",0.7774609,0.7038152,0.740638,0.41112497,0.773165,0.59214497,0.6730317818327394
star,space,M-E+,星,空间,4,5,0.28133174777030945,0.03414563834667206,0.04109589010477066,0.0,9.0,0.0,,,,,,,,,,0.7774609,0.6740433,0.7257521,0.41112497,0.266436,0.3387805,1.1860927990809889
star,movie,M-E+,星,电影,4,5,0.2354617863893509,0.03189999982714653,0.01369862537831068,0.0,3.0,0.0,,,,,,,,,,0.7774609,0.75840205,0.76793146,0.41112497,0.6955069,0.55331594,0.5422707185253134
station,train,M+E+,火车站,火车,7,5,0.31786027550697327,0.14862500131130219,0.28632479906082153,0.02247191034257412,67.0,2.0,火车站,火车,0.3857829868793487,0.4068214297294616,0.5,0.5,0.08988764137029648,"[{'zh': '站', 'rcs': 0.4278387725353241, 'w': 0.5}]","[{'zh': '列车', 'rcs': 0.3996173441410064, 'w': 0.5}]",0.72409207,0.78923094,0.75666153,0.30023432,0.15093203,0.22558317,1.070074349356984
station,person,M+E-,火车站,人,7,6,0.029127586632966995,0.043049998581409454,0.0,0.02247191034257412,0.0,2.0,火车站,人,0.3857829868793487,0.2342890352010727,0.5,1.0,0.04494382068514824,"[{'zh': '站', 'rcs': 0.4278387725353241, 'w': 0.5}]",[],0.72409207,0.69399196,0.709042,0.30023432,0.08301145,0.19162288,0.8138696740709966
station,radio,M-E+,火车站,收音机,7,5,0.12610751390457153,0.016950000077486038,0.04273504391312599,0.0,10.0,0.0,,,,,,,,,,0.72409207,0.76989746,0.74699473,0.30023432,0.4133907,0.3568125,1.0470612961370849
steal,thief,M+E+,偷,贼,5,5,0.5377562642097473,0.21833942830562592,0.1741071343421936,0.06787514686584473,39.0,7.3305158615112305,盗窃,小偷,0.2016165256500244,0.4727777540683746,0.266948401927948,0.5,0.21904762089252472,"[{'zh': '偷', 'rcs': 0.2402264773845672, 'w': 0.7330516088265812}]","[{'zh': '贼', 'rcs': 0.341161698102951, 'w': 0.5}]",0.793887,0.790115,0.792001,0.55775166,0.36715576,0.46245372,0.6535758505866869
steal,mobile,M+E-,偷,电话,5,6,0.01189257949590683,0.01937718130648136,0.0,0.009688417427241802,0.0,1.046349048614502,偷,手机,0.2402264773845672,0.3041096031665802,0.733051598072052,0.35684701800346375,0.03703703731298447,"[{'zh': '盗窃', 'rcs': 0.2016165256500244, 'w': 0.26694839117341895}]","[{'zh': '电话', 'rcs': 0.2799865007400512, 'w': 0.6431529697341648}]",0.793887,0.6386642,0.7162756,0.55775166,0.2486853,0.40321848,1.4451917234575224
steal,phone,M+E-,偷,电话,5,5,0.012172178365290165,0.020154960453510284,0.0,0.008987529203295708,0.0,0.9706531167030334,偷,手机,0.2402264773845672,0.4162161350250244,0.733051598072052,0.3310316503047943,0.03703703731298447,"[{'zh': '盗窃', 'rcs': 0.2016165256500244, 'w': 0.26694839117341895}]","[{'zh': '电话', 'rcs': 0.4296647608280182, 'w': 0.6689683530984972}]",0.793887,0.7446308,0.7692589,0.55775166,0.08842685,0.32308924,1.2960748698677462
steal,steel,M-E+,偷,钢,5,5,0.11819501966238022,0.013920283876359463,0.022321423515677452,0.0,5.0,0.0,,,,,,,,,,0.793887,0.7872494,0.79056823,0.55775166,0.5706547,0.56420314,1.1219105393878186
steal,beg,M-E+,偷,乞讨,5,3,0.15117505192756653,0.018362941220402718,0.013392854481935501,0.0,3.0,0.0,,,,,,,,,,0.793887,0.66061795,0.7272525,0.55775166,0.12363366,0.34069267,1.2730705233456827
steel,iron,M+E+,钢,铁,5,4,0.27806273102760315,0.4047520160675049,0.1479591578245163,0.2759299874305725,29.0,30.62822723388672,钢,铁,0.3168725371360779,0.37674680352211,0.7657057046890259,1.0,0.36036035418510437,"[{'zh': '兵器', 'rcs': 0.2304255664348602, 'w': 0.23429430532653753}]",[],0.7872494,0.795556,0.7914027,0.5706547,0.75996953,0.6653121,0.5516545971675965
steel,sword,M+E+,钢,剑,5,5,0.24229247868061066,0.08635544776916504,0.040816325694322586,0.016236362978816032,8.0,1.7048180103302002,兵器,刀,0.2304255664348602,0.3880504071712494,0.23429431021213531,0.34649503231048584,0.20000000298023224,"[{'zh': '钢', 'rcs': 0.3168725371360779, 'w': 0.7657056946734625}]","[{'zh': '剑', 'rcs': 0.3996585011482239, 'w': 0.6535049775078716}]",0.7872494,0.7492657,0.7682575,0.5706547,0.34472117,0.4576879,0.1971620839211229
steel,shooter,M+E-,钢,枪,5,7,0.05341577157378197,0.10754108428955078,0.0,0.022313743829727173,0.0,2.3429431915283203,兵器,枪,0.2304255664348602,0.3207056224346161,0.23429431021213531,1.0,0.095238097012043,"[{'zh': '钢', 'rcs': 0.3168725371360779, 'w': 0.7657056946734625}]",[],0.7872494,0.7726568,0.7799531,0.5706547,0.33269796,0.4516763,1.2352653067793167
steel,wool,M-E+,钢,毛线,5,4,0.09059934318065643,0.03238935023546219,0.020408162847161293,0.0,4.0,0.0,,,,,,,,,,0.7872494,0.806813,0.79703116,0.5706547,0.13531001,0.35298234,1.068672428181021
steel,bar,M-E+,钢,柜台,5,3,0.06462109088897705,0.023120976984500885,0.015306118875741959,0.0,3.0,0.0,,,,,,,,,,0.7872494,0.55048347,0.6688664,0.5706547,0.12943985,0.35004726,1.2918110198703197
steel,beam,M-E+,钢,发光,5,4,0.1374855637550354,0.031106064096093178,0.015306118875741959,0.0,3.0,0.0,,,,,,,,,,0.7872494,0.72530705,0.7562782,0.5706547,0.10809932,0.33937702,1.0604216391149386
steel,blue,M-E+,钢,蓝色,5,4,0.0244625061750412,0.015505540184676647,0.015306118875741959,0.0,3.0,0.0,,,,,,,,,,0.7872494,0.81527954,0.80126446,0.5706547,0.55630505,0.5634799,1.4741613304357664
storage,space,M+E+,存储,空间,7,5,0.09404318034648895,0.04465199261903763,0.061797741800546646,0.012339121662080288,11.0,1.2709295749664307,存储,空间,0.3959214985370636,0.4441013634204864,1.0,0.42364317178726196,0.029126213863492012,[],"[{'zh': '空隙', 'rcs': 0.2548846900463104, 'w': 0.42364316696716553}, {'zh': '空格', 'rcs': 0.2406511604785919, 'w': 0.15271366606566908}]",0.64794433,0.6740433,0.6609938,0.061661933,0.266436,0.16404897,1.457386325935598
storage,resource,M+E-,存储,资源,7,8,0.06439098715782166,0.19293487071990967,0.0,0.0086843715980649,0.0,0.8944902420043945,存储,资料,0.3959214985370636,0.2107081860303878,1.0,0.29816341400146484,0.029126213863492012,[],"[{'zh': '资源', 'rcs': 0.427594244480133, 'w': 0.701836582612741}]",0.64794433,0.73170924,0.6898268,0.061661933,0.13234931,0.09700562,1.344482417280809
storage,attic,M-E+,存储,阁楼,7,5,0.34231454133987427,0.020899999886751175,0.0337078720331192,0.0,6.0,0.0,,,,,,,,,,0.64794433,0.7446059,0.6962751,0.061661933,0.08747306,0.0745675,1.389395902309116
strike,protest,M+E+,爆发,抗议,6,7,0.18586774170398712,0.19310301542282104,0.023952102288603783,0.026715736836194992,4.0,2.912015438079834,罢工,抗议,0.3226832151412964,0.4878682792186737,0.36400192975997925,1.0,0.07339449226856232,"[{'zh': '爆发', 'rcs': 0.328266441822052, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]",[],0.6493363,0.7690721,0.7092042,0.04821703,0.046734363,0.047475696,1.2940214451001815
strike,blast,M+E-,爆发,爆炸,6,5,0.05919485166668892,0.07308509945869446,0.0,0.027559619396924973,0.0,3.059117555618286,爆发,爆炸,0.328266441822052,0.4362828135490417,0.36400192975997925,0.7640113234519958,0.09909909963607788,"[{'zh': '罢工', 'rcs': 0.3226832151412964, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]","[{'zh': '响声', 'rcs': 0.3306280076503753, 'w': 0.23598869700517877}]",0.6493363,0.78289163,0.7161139,0.04821703,0.20434366,0.12628034,0.7576407558860286
strike,campaign,M+E-,爆发,运动,6,8,0.027867045253515244,0.014305274933576584,0.0,0.016697335988283157,0.0,1.820009708404541,罢工,运动,0.3226832151412964,0.2373098880052566,0.36400192975997925,1.0,0.0458715595304966,"[{'zh': '爆发', 'rcs': 0.328266441822052, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]",[],0.6493363,0.31127155,0.4803039,0.04821703,0.02444213,0.03632958,1.4953662076809024
strike,universe,M+E-,爆发,宇宙,6,8,0.004622579552233219,0.02322332374751568,0.0,0.009837890043854713,0.0,1.092005729675293,爆发,宇宙,0.328266441822052,0.3660365641117096,0.36400192975997925,1.0,0.027027027681469917,"[{'zh': '罢工', 'rcs': 0.3226832151412964, 'w': 0.36400193268675884}, {'zh': '打击', 'rcs': 0.2406797111034393, 'w': 0.10154463401805783}, {'zh': '突击', 'rcs': 0.2054139822721481, 'w': 0.09537461931110232}, {'zh': '袭击', 'rcs': 0.314850389957428, 'w': 0.07507688129732226}]",[],0.6493363,0.76700383,0.70817006,0.04821703,0.18489984,0.11655843,1.0418862696594045
strike,baseball,M-E+,爆发,棒球,6,8,0.15298692882061005,0.013373428024351597,0.12574850022792816,0.0,21.0,0.0,,,,,,,,,,0.6493363,0.7563555,0.70284593,0.04821703,0.09344579,0.07083141,1.2610334092348179
strike,match,M-E+,爆发,竞赛,6,5,0.15889163315296173,0.007482276763767004,0.04191616550087929,0.0,7.0,0.0,,,,,,,,,,0.6493363,0.46755102,0.55844367,0.04821703,0.010955539,0.029586283,0.4915590018706884
strike,three,M-E+,爆发,三,6,5,0.06784207373857498,0.0050596268847584724,0.023952102288603783,0.0,4.0,0.0,,,,,,,,,,0.6493363,0.78194034,0.7156383,0.04821703,0.482128,0.2651725,1.48537775153614
string,violin,M+E+,弦,小提琴,6,6,0.23940126597881317,0.2659173309803009,0.040000006556510925,0.05207151919603348,10.0,4.061578273773193,弦,小提琴,0.4187423884868622,0.5336957573890686,0.5802254676818848,1.0,0.08974359184503555,"[{'zh': '绳子', 'rcs': 0.3045003116130829, 'w': 0.41977453550667027}]",[],0.6284958,0.80656534,0.7175306,0.254066,0.2713516,0.26270878,0.5617700020656424
string,serpent,M+E-,弦,蛇,6,7,0.02319173514842987,0.06947268545627594,0.0,0.01614517532289028,0.0,1.679098129272461,绳子,蛇,0.3045003116130829,0.425779789686203,0.41977453231811523,1.0,0.03846153989434242,"[{'zh': '弦', 'rcs': 0.4187423884868622, 'w': 0.5802254644933297}]",[],0.6284958,0.72112226,0.67480904,0.254066,0.022838162,0.13845208,1.1375026479435422
string,thread,M-E+,弦,穿,6,6,0.3838324248790741,0.024710455909371376,0.052000004798173904,0.0,13.0,0.0,,,,,,,,,,0.6284958,0.64790684,0.63820136,0.254066,0.026098285,0.14008214,0.48923575554128906
string,cheese,M-E+,弦,起司,6,6,0.03452368453145027,0.00460352748632431,0.019999997690320015,0.0,5.0,0.0,,,,,,,,,,0.6284958,0.8603194,0.7444076,0.254066,0.47317386,0.36361992,0.6108141064890613
string,bean,M-E+,弦,豆豆,6,4,0.0716983750462532,0.006590460427105427,0.011999998241662979,0.0,3.0,0.0,,,,,,,,,,0.6284958,0.8341423,0.73131907,0.254066,0.22804466,0.24105532,1.0500034907417746
string,piece,M-E+,弦,零件,6,5,0.0799412801861763,0.00937824510037899,0.011999998241662979,0.0,3.0,0.0,,,,,,,,,,0.6284958,0.56979936,0.59914756,0.254066,0.090062395,0.17206419,1.448469287821659
stripe,zebra,M+E+,条,斑马,6,5,0.3931981921195984,0.13461726903915405,0.1538461148738861,0.07296328991651535,30.0,7.296328544616699,条纹,斑马,0.5072011947631836,0.456774353981018,0.3040136992931366,1.0,0.23999999463558197,"[{'zh': '条', 'rcs': 0.36157888174057, 'w': 0.4618021403645911}, {'zh': '线条', 'rcs': 0.4410961866378784, 'w': 0.23418416378654422}]",[],0.7427819,0.8325531,0.7876675,0.6019653,0.5900518,0.59600854,0.5819049538696135
stripe,noodle,M+E-,条,面条,6,6,0.017142020165920258,0.10880058258771896,0.0,0.03265267610549927,0.0,3.2326149940490723,条,面条,0.36157888174057,0.5418992042541504,0.4618021547794342,1.0,0.07070706784725189,"[{'zh': '条纹', 'rcs': 0.5072011947631836, 'w': 0.3040136958488647}, {'zh': '线条', 'rcs': 0.4410961866378784, 'w': 0.23418416378654422}]",[],0.7427819,0.83736646,0.79007417,0.6019653,0.47947684,0.54072106,0.3713979161448353
stripe,racing,M-E+,条,赛跑,6,6,0.10002144426107407,0.006003428250551224,0.020512821152806282,0.0,4.0,0.0,,,,,,,,,,0.7427819,0.6056513,0.6742166,0.6019653,0.04013596,0.32105064,1.3165455996919815
study,science,M+E+,研究,科学,5,7,0.2763040065765381,0.05816090852022171,0.020942412316799164,0.0080307237803936,4.0,0.9395946860313416,研究,科学,0.5011349320411682,0.5752609968185425,0.5369112491607666,0.25,0.05982905998826027,"[{'zh': '学习', 'rcs': 0.2978116571903229, 'w': 0.46308877969366075}]","[{'zh': '理科', 'rcs': 0.4084779322147369, 'w': 0.25}, {'zh': '学', 'rcs': 0.3564983904361725, 'w': 0.25}, {'zh': '学科', 'rcs': 0.4057303965091705, 'w': 0.25}]",0.7599818,0.773183,0.76658237,0.11891741,0.48105952,0.29998848,1.299707652372095
study,unlock,M+E-,研究,发现,5,6,0.049715664237737656,0.1417982578277588,0.0,0.018355941399931908,0.0,2.1476449966430664,研究,发现,0.5011349320411682,0.2504589557647705,0.5369112491607666,1.0,0.03418803587555885,"[{'zh': '学习', 'rcs': 0.2978116571903229, 'w': 0.46308877969366075}]",[],0.7599818,0.58647203,0.67322695,0.11891741,0.025059264,0.07198834,1.3346201278080132
study,tired,M+E-,研究,累,5,5,0.02067064307630062,0.04441621154546738,0.0,0.008381745778024197,0.0,1.1482993364334106,学习,累,0.2978116571903229,0.2175413519144058,0.4630887806415558,0.4959304928779602,0.036496348679065704,"[{'zh': '研究', 'rcs': 0.5011349320411682, 'w': 0.5369112203063393}]","[{'zh': '厌倦', 'rcs': 0.3972541093826294, 'w': 0.25222376476157243}, {'zh': '厌烦', 'rcs': 0.4562857747077942, 'w': 0.2518457565229566}]",0.7599818,0.7289037,0.74444276,0.11891741,0.27564847,0.19728294,0.7946924180497277
study,break,M-E+,研究,打破,5,5,0.041666753590106964,0.007720488589257002,0.015706809237599373,0.0,3.0,0.0,,,,,,,,,,0.7599818,0.67823756,0.71910965,0.11891741,0.12989302,0.12440522,0.8143698730978589
stump,log,M+E+,柱,木头,5,3,0.22979135811328888,0.15842393040657043,0.06000000238418579,0.02286059781908989,12.0,2.2631990909576416,树桩,木头,0.4282052218914032,0.2718109786510467,0.37719985842704773,1.0,0.06060606241226196,"[{'zh': '柱', 'rcs': 0.3190897405147552, 'w': 0.6228001552249091}]",[],0.63372475,0.61934423,0.62653446,0.06971033,0.2735067,0.17160851,1.3035259639191903
stump,pillar,M+E-,柱,柱子,5,6,0.040105290710926056,0.23276165127754211,0.0,0.15802903473377228,0.0,9.797799110412598,柱,柱子,0.3190897405147552,0.4956512153148651,0.6228001713752747,0.6839935183525085,0.3709677457809448,"[{'zh': '树桩', 'rcs': 0.4282052218914032, 'w': 0.37719984477509094}]","[{'zh': '支柱', 'rcs': 0.2966271936893463, 'w': 0.3160064601118427}]",0.63372475,0.7474098,0.69056726,0.06971033,0.107352756,0.08853154,0.5380231662774374
stump,prop,M+E-,柱,支撑,5,4,0.027622975409030914,0.20216093957424164,0.0,0.030135491862893105,0.0,1.8684005737304688,柱,支撑,0.3190897405147552,0.2142224907875061,0.6228001713752747,1.0,0.04838709533214569,"[{'zh': '树桩', 'rcs': 0.4282052218914032, 'w': 0.37719984477509094}]",[],0.63372475,0.583243,0.6084839,0.06971033,0.037977032,0.05384368,0.6109129954999111
stump,bunny,M+E-,柱,兔子,5,5,0.024985549971461296,0.05639137700200081,0.0,0.01905049756169319,0.0,1.885999321937561,树桩,兔子,0.4282052218914032,0.3943850100040436,0.37719985842704773,1.0,0.05050504952669144,"[{'zh': '柱', 'rcs': 0.3190897405147552, 'w': 0.6228001552249091}]",[],0.63372475,0.78345,0.7085874,0.06971033,0.071637444,0.07067388,1.105331887722345
stump,circle,M+E-,柱,圆周,5,6,0.010744803585112095,0.02831495739519596,0.0,0.00869339145720005,0.0,0.538990318775177,柱,圆,0.3190897405147552,0.3139594197273254,0.6228001713752747,0.2884768545627594,0.04838709533214569,"[{'zh': '树桩', 'rcs': 0.4282052218914032, 'w': 0.37719984477509094}]","[{'zh': '圆周', 'rcs': 0.2899746596813202, 'w': 0.2884768449289036}, {'zh': '圆圈', 'rcs': 0.4085624814033508, 'w': 0.15500026620728077}, {'zh': '环', 'rcs': 0.3163108229637146, 'w': 0.1345146566525419}, {'zh': '圆形', 'rcs': 0.3672444522380829, 'w': 0.13353138728237027}]",0.63372475,0.7311723,0.6824485,0.06971033,0.10434064,0.087025486,1.3068316382644236
stump,puzzle,M-E+,柱,谜,5,6,0.3160041868686676,0.016255084425210953,0.034999996423721313,0.0,7.0,0.0,,,,,,,,,,0.63372475,0.7230342,0.6783795,0.06971033,0.10148662,0.085598476,0.7643034589855372
